,train loss,train acc,val loss,val acc
0,4.925567150115967,0.0,3.9978220462799072,0.0
1,4.218546390533447,0.0,4.060042858123779,0.0
2,3.822429656982422,0.0,4.051512718200684,0.0
3,4.433908939361572,0.0,3.9867422580718994,0.0
4,3.859483003616333,0.0,3.8808846473693848,0.0
5,3.8057773113250732,0.0,3.7909059524536133,0.0
6,3.620885133743286,0.0,3.7032361030578613,0.0
7,3.6526975631713867,0.0,3.5702922344207764,0.0
8,3.3636810779571533,0.0,3.34175705909729,0.0
9,3.186033248901367,0.0,3.0810022354125977,0.0
10,3.131270170211792,0.0,2.9601480960845947,0.010233918204903603
11,2.7298424243927,0.0,2.821937084197998,0.007309941574931145
12,2.595828056335449,0.004008016083389521,2.786506414413452,0.025584794580936432
13,2.6786653995513916,0.01165048498660326,2.7512409687042236,0.035087719559669495
14,2.636643648147583,0.026465028524398804,2.695267677307129,0.048245612531900406
15,2.293057441711426,0.038054969161748886,2.6702797412872314,0.06798245757818222
16,2.5621111392974854,0.049713194370269775,2.658196210861206,0.07017543911933899
17,2.6675009727478027,0.04528985545039177,2.6452956199645996,0.07017543911933899
18,2.5927600860595703,0.04371584579348564,2.634322166442871,0.07017543911933899
19,2.36008620262146,0.06199999898672104,2.623793840408325,0.07017543911933899
20,2.3480255603790283,0.06822612136602402,2.6198952198028564,0.0694444477558136
21,2.828528881072998,0.05843071639537811,2.6132466793060303,0.07017543911933899
22,2.2913591861724854,0.08097165822982788,2.6049561500549316,0.07383041083812714
23,2.344459295272827,0.07258064299821854,2.601461172103882,0.07529240101575851
24,2.8095128536224365,0.0690789446234703,2.5882139205932617,0.07821637392044067
25,2.97625470161438,0.06853582710027695,2.5770504474639893,0.08406432718038559
26,2.4985857009887695,0.072727270424366,2.5681159496307373,0.09137427061796188
27,2.646782875061035,0.07401032745838165,2.5574090480804443,0.09502924233675003
28,2.4654994010925293,0.09611830115318298,2.5358946323394775,0.09356725215911865
29,2.571793556213379,0.08885017782449722,2.5280301570892334,0.09868421405553818
30,2.0137741565704346,0.11037527769804001,2.529510259628296,0.10014619678258896
31,2.412893772125244,0.095940962433815,2.5176827907562256,0.09941520541906357
32,2.6292617321014404,0.0906040295958519,2.508493661880493,0.09868421405553818
33,2.685465097427368,0.09427609294652939,2.497931718826294,0.10599415004253387
34,2.6641016006469727,0.08623548597097397,2.4873104095458984,0.10964912176132202
35,2.2990477085113525,0.1106870248913765,2.4781270027160645,0.11184210330247879
36,2.633490800857544,0.10430463403463364,2.4741482734680176,0.1176900565624237
37,2.357877254486084,0.12199630588293076,2.464846134185791,0.12207602709531784
38,2.2712855339050293,0.11487758904695511,2.450735330581665,0.12646198272705078
39,2.656348466873169,0.11184210330247879,2.4384069442749023,0.12938596308231354
40,2.487416982650757,0.1376306563615799,2.42952561378479,0.13304093480110168
41,2.0556583404541016,0.16463415324687958,2.419217824935913,0.13669590651988983
42,2.0284743309020996,0.15909090638160706,2.4095160961151123,0.14254385232925415
43,2.052298069000244,0.13883300125598907,2.3954641819000244,0.1461988240480423
44,2.2661662101745605,0.13686130940914154,2.388936996459961,0.14473684132099152
45,2.2946600914001465,0.12996390461921692,2.3737545013427734,0.15058480203151703
46,2.3721842765808105,0.15716752409934998,2.364225149154663,0.15423975884914398
47,2.2384872436523438,0.15808171033859253,2.3657195568084717,0.14473684132099152
48,2.3245959281921387,0.14827586710453033,2.344564437866211,0.16081871092319489
49,1.5580625534057617,0.21271394193172455,2.328685998916626,0.16154970228672028
50,2.0559065341949463,0.1878557801246643,2.3387792110443115,0.15643274784088135
51,2.1618192195892334,0.18971630930900574,2.3157856464385986,0.1673976629972458
52,2.100998640060425,0.18498168885707855,2.316409111022949,0.16812865436077118
53,2.179699182510376,0.19591140747070312,2.322836399078369,0.15423975884914398
54,2.4547126293182373,0.19365079700946808,2.29687762260437,0.17763157188892365
55,2.3277225494384766,0.18677686154842377,2.285356283187866,0.17616958916187286
56,2.4219577312469482,0.18910256028175354,2.2893011569976807,0.1739766150712967
57,1.7512156963348389,0.23636363446712494,2.2821450233459473,0.17763157188892365
58,1.835923433303833,0.2281745970249176,2.268207550048828,0.179824560880661
59,2.0530240535736084,0.22924187779426575,2.2604055404663086,0.1878654956817627
60,2.1867246627807617,0.23489932715892792,2.2603816986083984,0.18201754987239838
61,2.0257811546325684,0.23309607803821564,2.269988536834717,0.18201754987239838
62,1.7340947389602661,0.22199591994285583,2.252046823501587,0.19005848467350006
63,1.9128899574279785,0.2370370328426361,2.239823341369629,0.1871345043182373
64,2.049342632293701,0.23924268782138824,2.2321701049804688,0.1944444477558136
65,1.6620761156082153,0.2610526382923126,2.2391655445098877,0.1944444477558136
66,2.2046334743499756,0.2586206793785095,2.221264362335205,0.19663742184638977
67,2.001765012741089,0.231985941529274,2.2199454307556152,0.19809941947460175
68,2.0861172676086426,0.24543946981430054,2.2230491638183594,0.19590643048286438
69,1.8874785900115967,0.27142858505249023,2.2176690101623535,0.195175439119339
70,1.6519641876220703,0.2857142984867096,2.2120883464813232,0.19883041083812714
71,1.4790531396865845,0.24719101190567017,2.2050065994262695,0.2017543911933899
72,1.5748932361602783,0.295218288898468,2.1967203617095947,0.20394736528396606
73,1.667757272720337,0.27984344959259033,2.22475528717041,0.19298245012760162
74,1.54158616065979,0.2839248478412628,2.2022085189819336,0.2017543911933899
75,1.5851502418518066,0.3106212317943573,2.2029290199279785,0.2010233849287033
76,2.130340576171875,0.29876160621643066,2.191911458969116,0.20321637392044067
77,1.5967531204223633,0.28716903924942017,2.18764591217041,0.20321637392044067
78,1.6954941749572754,0.3101503849029541,2.2001729011535645,0.2017543911933899
79,1.902331829071045,0.27666667103767395,2.1829898357391357,0.2090643346309662
80,1.792893648147583,0.29071804881095886,2.18546462059021,0.2010233849287033
81,1.7090176343917847,0.3170289993286133,2.16969633102417,0.20979532599449158
82,1.9062576293945312,0.31391584873199463,2.1998965740203857,0.18640351295471191
83,1.6085602045059204,0.3270321488380432,2.19022798538208,0.19736842811107635
84,1.762625813484192,0.3024475574493408,2.170396327972412,0.21052631735801697
85,1.736830234527588,0.3084922134876251,2.191497325897217,0.195175439119339
86,1.5111072063446045,0.3280943036079407,2.161773681640625,0.21052631735801697
87,1.5742398500442505,0.3212237060070038,2.1649444103240967,0.21345029771327972
88,1.6956772804260254,0.30782610177993774,2.1629176139831543,0.2076023370027542
89,1.488682508468628,0.33596837520599365,2.1695339679718018,0.20467835664749146
90,1.7333544492721558,0.32945090532302856,2.164292097091675,0.21052631735801697
91,1.8202153444290161,0.3365384638309479,2.1604862213134766,0.21271929144859314
92,1.6082419157028198,0.33156028389930725,2.1553282737731934,0.2149122804403305
93,1.3602831363677979,0.31779661774635315,2.1600019931793213,0.2083333283662796
94,1.3411333560943604,0.36605316400527954,2.1549692153930664,0.21418128907680511
95,1.6450340747833252,0.3478260934352875,2.1657981872558594,0.20467835664749146
96,1.794834852218628,0.3448275923728943,2.1666693687438965,0.2017543911933899
97,1.6104059219360352,0.32035398483276367,2.1518592834472656,0.22002923488616943
98,1.5394785404205322,0.31168830394744873,2.158743143081665,0.20979532599449158
99,1.4630541801452637,0.3486590087413788,2.1577601432800293,0.21125730872154236
100,1.3122996091842651,0.3584521412849426,2.151132106781006,0.2149122804403305
101,1.4415923357009888,0.3472485840320587,2.1584606170654297,0.20687134563922882
102,1.6329224109649658,0.37678855657577515,2.1550095081329346,0.21271929144859314
103,1.5553600788116455,0.36115843057632446,2.155545711517334,0.22002923488616943
104,1.275582194328308,0.36916837096214294,2.1524665355682373,0.22002923488616943
105,1.3733025789260864,0.3405088186264038,2.1588401794433594,0.20467835664749146
106,1.5992130041122437,0.34049585461616516,2.160569667816162,0.2090643346309662
107,1.4334990978240967,0.35647279024124146,2.1482350826263428,0.21856725215911865
108,1.4173991680145264,0.35820895433425903,2.1553304195404053,0.21052631735801697
109,1.432641625404358,0.34375,2.164785385131836,0.21052631735801697
110,1.3351527452468872,0.3558994233608246,2.158358573913574,0.20540936291217804
111,1.3272079229354858,0.37547892332077026,2.1662938594818115,0.20687134563922882
112,1.5323110818862915,0.37685951590538025,2.151202917098999,0.21856725215911865
113,1.291117548942566,0.37452471256256104,2.167383909225464,0.20467835664749146
114,1.4993113279342651,0.3512605130672455,2.1537601947784424,0.21710526943206787
115,1.20658278465271,0.3885480463504791,2.1638548374176025,0.21052631735801697
116,1.347482442855835,0.3546617925167084,2.165947675704956,0.2090643346309662
117,1.3513351678848267,0.3678373396396637,2.164015769958496,0.2076023370027542
118,1.282808780670166,0.3379174768924713,2.16487455368042,0.21198830008506775
119,1.2835056781768799,0.39245283603668213,2.1616368293762207,0.21198830008506775
120,1.3010005950927734,0.39626169204711914,2.1597321033477783,0.2156432718038559
121,1.5952008962631226,0.3716951906681061,2.1601221561431885,0.21345029771327972
122,1.3996737003326416,0.3948718011379242,2.166128396987915,0.21052631735801697
123,1.221030831336975,0.3821782171726227,2.158963918685913,0.21271929144859314
124,1.5283660888671875,0.3748006522655487,2.169363498687744,0.20979532599449158
125,1.261383056640625,0.36452242732048035,2.1592414379119873,0.21710526943206787
126,1.2688790559768677,0.36090224981307983,2.1702957153320312,0.21052631735801697
127,1.6468439102172852,0.3711340129375458,2.1609859466552734,0.21929824352264404
128,1.4015576839447021,0.37833333015441895,2.1676836013793945,0.21198830008506775
129,1.281966209411621,0.37196260690689087,2.1642203330993652,0.21929824352264404
130,1.3706625699996948,0.3865979313850403,2.170043468475342,0.21125730872154236
131,1.3066437244415283,0.380952388048172,2.1721723079681396,0.2076023370027542
132,1.2573469877243042,0.3801801800727844,2.1762003898620605,0.2156432718038559
133,1.3274762630462646,0.39895468950271606,2.166687250137329,0.21710526943206787
134,1.1515239477157593,0.4042145609855652,2.184730291366577,0.2090643346309662
135,1.2104346752166748,0.4045368731021881,2.1702263355255127,0.21345029771327972
136,1.1672419309616089,0.41296297311782837,2.1677093505859375,0.22076024115085602
137,1.1378763914108276,0.39005735516548157,2.1748061180114746,0.21198830008506775
138,1.3754113912582397,0.3484848439693451,2.1724064350128174,0.2149122804403305
139,1.2496176958084106,0.427335649728775,2.184143543243408,0.21125730872154236
140,1.2388769388198853,0.40900900959968567,2.1734375953674316,0.2156432718038559
141,1.238465428352356,0.416961133480072,2.185817241668701,0.2076023370027542
142,1.2251330614089966,0.3909910023212433,2.175138473510742,0.22002923488616943
143,1.3081462383270264,0.4419354796409607,2.182964563369751,0.21052631735801697
144,1.3236565589904785,0.40518638491630554,2.1752758026123047,0.21710526943206787
145,1.2148170471191406,0.4156305491924286,2.1792402267456055,0.21856725215911865
146,1.167819857597351,0.39114391803741455,2.1824207305908203,0.2149122804403305
147,1.0695146322250366,0.39156627655029297,2.1811795234680176,0.21345029771327972
148,1.1544731855392456,0.42153283953666687,2.1877386569976807,0.2149122804403305
149,1.181217908859253,0.4145454466342926,2.184080123901367,0.2156432718038559
150,1.1934322118759155,0.41946902871131897,2.207921028137207,0.19956140220165253
151,0.8753949403762817,0.413551390171051,2.18967604637146,0.21345029771327972
152,1.1237608194351196,0.44524237513542175,2.1887450218200684,0.2156432718038559
153,0.9381313920021057,0.45493561029434204,2.202321767807007,0.20394736528396606
154,0.9725891351699829,0.4170212745666504,2.1917567253112793,0.2163742631673813
155,1.170669674873352,0.4212389290332794,2.2072863578796387,0.20614035427570343
156,1.1519958972930908,0.40109890699386597,2.1945908069610596,0.21271929144859314
157,0.8866276144981384,0.4340044856071472,2.2051103115081787,0.2076023370027542
158,1.119061827659607,0.4507042169570923,2.201343297958374,0.21710526943206787
159,1.1427522897720337,0.43816253542900085,2.213179349899292,0.19956140220165253
160,1.1985807418823242,0.43377482891082764,2.200892686843872,0.21345029771327972
161,1.2123807668685913,0.43585526943206787,2.2067697048187256,0.20979532599449158
162,0.9416651129722595,0.44186046719551086,2.2020862102508545,0.2149122804403305
163,1.1211906671524048,0.4440559446811676,2.223642587661743,0.2017543911933899
164,1.2781364917755127,0.44113031029701233,2.2105712890625,0.21345029771327972
165,1.0843257904052734,0.4588441252708435,2.211500883102417,0.20687134563922882
166,1.0962257385253906,0.4626086950302124,2.2135281562805176,0.21271929144859314
